e44	(11 28)
e45	(16 33)
e46	(16 33)
e48	(2 19)
e49	(8 25)
e50	(7 24)
e53	(4 21)
e54	(2 19)
e153	(7 24)
e154	(7 24)
e156	(2 19)
e158	(5 22)
e159	(5 22)
e162	(7 24)
e164	(6 23)
e168	(1 18)
e169	(1 18)
e173	(4 21)
e175	(6 23)
e176	(6 23)
e177	(4 21)
e183	(8 25)
e184	(9 26)
e185	(9 26)
e186	(9 26)
e187	(7 24)
e189	(9 26)
e194	(5 22)
e195	(5 22)
e196	(7 24)
e197	(7 24)
e198	(6 23)
e200	(5 22)
e201	(5 22)
e202	(5 22)
e208	(6 23)
e209	(6 23)
e210	(6 23)
e211	(6 23)
e212	(4 21)
e213	(5 22)
e214	(5 22)
e215	(6 23)
e216	(5 22)
e217	(6 23)
e222	(6 23)
e223	(6 23)
e224	(6 23)
e226	(4 21)
e227	(5 22)
e233	(5 22)
e234	(6 23)
e235	(5 22)
e236	(5 22)
e237	(5 22)
e238	(6 23)
e240	(4 21)
e242	(3 20)
e246	(5 22)
e247	(5 22)
e248	(5 22)
e250	(7 24)
e253	(5 22)
e259	(6 23)
e260	(7 24)
e261	(7 24)
e276	(13 30)
e277	(14 31)
e281	(13 30)
e306	(10 27)
e307	(10 27)
e308	(10 27)
e310	(11 28)
e311	(11 28)
e312	(11 28)
e313	(11 28)
e314	(11 28)
e325	(14 31)
e326	(14 31)
e328	(15 32)
e333	(16 33)
e334	(15 32)
e335	(15 32)
e338	(16 33)
e340	(15 32)
e347	(14 31)
e355	(12 29)
e356	(12 29)
e357	(12 29)
e358	(12 29)
e364	(12 29)
e369	(12 29)
e370	(12 29)
e371	(12 29)
e372	(11 28)
e373	(12 29)
e374	(12 29)
e376	(12 29)
e391	(14 31)
e392	(14 31)
e393	(14 31)
e394	(12 29)
e395	(15 32)
e400	(14 31)
e406	(13 30)
e413	(12 29)
e420	(10 27)
e421	(7 24)
e422	(10 27)
e424	(13 30)
e426	(10 27)
e467	(12 29)
e469	(14 31)
e507	(12 29)
e659	(6 23)
e660	(7 24)
e664	(8 25)
e665	(8 25)
e666	(8 25)
e668	(9 26)
e670	(11 28)
e671	(8 25)
e672	(8 25)
e673	(8 25)
e674	(7 24)
e675	(8 25)
e678	(11 28)
e679	(11 28)
e681	(14 31)
e684	(12 29)
e757	(11 28)
e758	(11 28)
e761	(11 28)
e762	(11 28)
e763	(11 28)
e772	(10 27)
e781	(13 30)
e783	(9 26)
e784	(10 27)
e785	(10 27)
e802	(11 28)
e804	(12 29)
e805	(12 29)
e809	(11 28)
e810	(10 27)
e812	(9 26)
e814	(12 29)
e815	(10 27)
e824	(10 27)
e825	(10 27)
e826	(10 27)
e827	(11 28)
e828	(13 30)
e831	(13 30)
e834	(12 29)
e835	(12 29)
e836	(10 27)
e838	(11 28)
e839	(16 33)
e868	(8 25)
e871	(8 25)
e873	(10 27)
e874	(10 27)
e876	(9 26)
e951	(2 19)
e952	(8 25)
e953	(5 22)
e955	(6 23)
e956	(7 24)
e957	(7 24)
e958	(8 25)
e960	(7 24)
e963	(5 22)
e967	(4 21)
e968	(4 21)
e971	(4 21)
e972	(4 21)
e976	(6 23)
e977	(6 23)
e978	(6 23)
e979	(6 23)
e980	(5 22)
e989	(5 22)
e991	(3 20)
e992	(3 20)
e993	(3 20)
e997	(7 24)
e998	(8 25)
e999	(8 25)
e1000	(10 27)
e1003	(7 24)
e1004	(7 24)
e1006	(7 24)
e1008	(5 22)
e1009	(3 20)
e1010	(4 21)
e1014	(1 18)
e1016	(9 26)
e1017	(8 25)
e1018	(11 28)
e1019	(7 24)
e1020	(4 21)
e1022	(4 21)
e1027	(7 24)
e1029	(6 23)
e1030	(6 23)
e1031	(6 23)
e1032	(5 22)
e1035	(7 24)
e1040	(6 23)
e1041	(6 23)
e1043	(6 23)
e1045	(6 23)
e1047	(6 23)
e1048	(6 23)
e1049	(7 24)
e1070	(6 23)
e1128	(9 26)
e1129	(11 28)
e1130	(13 30)
e1132	(10 27)
e1133	(11 28)
