e38	10
e39	10
e40	10
e41	11
e42	12
e47	10
e48	10
e53	12
e55	12
e57	11
e58	11
e59	11
e61	12
e62	12
e88	8
e93	6
e94	6
e102	6
e104	7
e109	3
e110	3
e111	3
e115	8
e117	8
e118	9
e120	7
e121	7
e122	7
e124	7
e128	8
e129	8
e130	7
e187	2
e202	5
e203	10
e204	7
e205	2
e206	2
e209	2
e602	16
e606	15
e609	16
e610	16
e645	15
e648	16
e650	15
e652	13
e659	14
e660	14
e664	14
e665	14
e666	14
e667	14
e668	13
e672	14
e673	14
e679	12
e687	13
e688	14
e689	14
e690	15
e691	16
e692	15
e693	15
e695	15
e700	15
e701	15
e702	15
e703	15
e704	15
e706	16
e707	15
e708	15
e710	15
e733	12
e740	14
e742	14
e751	14
e752	14
e753	14
e755	14
e757	11
e764	14
e765	13
e766	16
e773	16
e779	16
e781	15
e783	16
e784	15
e786	14
e788	12
e790	7
e792	8
e793	7
e796	9
e797	10
e799	13
e801	6
e802	13
e808	16
e810	15
e812	10
e814	11
e815	12
e817	15
e818	16
e819	8
e820	9
e821	10
e822	10
e823	10
e824	10
e828	12
e829	12
e830	12
e831	11
e832	14
e834	15
e836	14
e845	15
e852	8
e860	13
e864	10
e865	8
e866	9
e868	13
e869	12
e870	13
e886	3
e903	16
e905	16
e909	15
e910	16
e911	16
e915	15
e916	15
e918	15
e919	15
e920	15
e942	16
e980	15
e981	15
e983	16
e984	16
e1011	9
e1012	10
e1014	10
e1026	11
e1027	11
e1028	11
e1029	11
e1030	11
e1031	11
e1032	7
e1033	16
e1077	14
e1078	13
e1079	14
e1081	15
e1110	12
e1111	11
e1141	16
e1148	16
e1165	5
e1166	8
e1167	1
e1176	11
e1180	10
e1183	12
e1184	10
e1186	13
e1187	13
e1188	13
e1189	12
e1220	16
e1227	15
e1228	15
e1229	15
e1231	15
e1236	15
e1268	16
e1297	16
e1298	16
e1299	16
e1300	16
e1301	16
e1302	15
e1303	15
e1304	15
e1305	16
e1307	16
e1312	15
e1313	15
e1314	15
e1315	15
e1316	15
e1318	15
e1319	15
e1320	15
e1324	16
e1333	14
e1336	15
e1337	15
e1338	15
e1344	15
e1345	15
e1346	15
e1347	15
e1351	15
e1352	15
e1353	13
e1354	14
e1355	13
e1356	13
e1357	16
e1359	11
e1373	7
e1376	3
e1387	16
e1394	16
e1398	16
e1399	16
e1400	16
e1401	16
e1402	16
e1556	2
e1557	4
e1558	2
e1560	6
e1561	6
e1562	8
e1566	6
e1567	7
e1569	7
e1573	7
e1574	7
e1575	8
e1576	2
e1581	7
e1583	7
e1584	7
e1585	8
e1602	7
e1603	7
e1605	8
e1606	8
e1610	7
e1611	9
e1631	4
e1632	4
e1633	2
e1640	5
e1642	2
e1644	3
e1649	14
e1650	13
e1651	13
e1660	7
e1661	8
e1726	6
e1728	6
e1729	6
e1730	7
e1731	7
e1733	7
e1735	7
e1736	3
e1760	12
e1765	6
e1767	7
e1770	7
e1771	10
e1772	8
e1773	7
e1775	7
e1780	9
e1781	9
e1782	9
e1784	8
e1785	8
e1794	9
e1796	9
e1797	9
e1798	9
e1799	9
e1800	9
e1818	4
e1822	2
e1823	8
e1824	10
e1825	10
e1895	7
e1909	6
e1910	6
e1911	5
e1913	7
e1914	7
e1915	8
e1918	8
e1930	8
e1931	8
e1932	8
e1942	10
e1944	12
e1951	13
e1952	11
e1953	11
e1984	6
e1990	9
e1991	6
e1992	6
e1995	8
e1997	6
e2000	10
e2001	9
e2018	8
e2019	8
e2020	8
e2021	7
e2022	7
e2030	6
e2031	6
e2032	6
e2033	6
e2034	6
e2035	6
e2036	6
e2044	8
e2045	5
e2046	5
e2050	8
e2052	7
e2053	7
e2054	8
e2055	7
e2056	7
e2057	7
e2059	7
e2060	7
e2061	7
e2064	8
e2065	7
e2066	8
e2067	8
e2068	8
e2070	7
e2090	7
e2091	7
e2092	7
e2093	7
e2101	3
e2102	1
e2103	2
e2106	8
e2107	8
e2109	9
e2110	8
e2111	7
e2112	7
e2116	6
e2119	7
e2128	8
e2132	8
e2133	8
e2134	8
e2135	6
e2136	8
e2142	9
e2146	9
e2147	8
e2158	8
e2159	8
e2160	8
e2161	8
e2166	8
e2167	8
e2168	8
e2172	8
e2173	9
e2174	8
e2175	8
e2177	7
e2178	7
e2181	6
e2182	6
e2183	8
e2184	12
e2188	8
e2189	7
e2190	7
e2199	8
e2200	8
e2205	7
e2208	1
e2209	5
e2220	4
e2221	6
e2233	1
e2234	1
e2235	5
e2236	2
e2237	2
e2238	4
e2239	5
e2243	2
e2246	5
e2248	7
e2249	7
e2250	8
e2251	7
e2281	12
e2315	5
e2316	5
e2317	5
e2323	6
e2327	7
e2328	8
e2329	7
e2330	7
e2333	6
e2334	6
e2342	3
e2343	5
e2344	5
e2345	7
e2346	7
e2348	6
e2349	9
e2352	3
e2368	11
e2370	10
e2371	9
e2372	10
e2373	10
e2374	3
e2380	7
e2382	7
e2386	7
e2387	8
e2388	8
e2392	10
e2393	9
e2394	8
e2403	10
e2404	11
e2405	10
e2518	15
e2519	14
e2520	14
e2521	13
e2522	13
e2526	15
e2527	15
e2533	15
e2534	16
e2543	6
e2544	4
e2685	15
e2686	14
e2688	14
e2690	14
e2691	13
e2692	14
e2693	11
e2695	9
e2696	12
e2697	9
e2713	5
e2714	5
e2715	4
e2716	4
e2736	1
e2737	2
e2794	9
e2796	3
e2799	16
e2800	16
e2801	14
e2803	16
e2804	15
e2805	16
e2806	14
e2808	7
e2811	11
e2812	11
e2813	11
e2853	5
e2854	5
e2855	4
e2856	2
e2857	2
e2866	1
e2867	1
e2868	3
e2922	9
e2923	11
e2924	9
e2925	8
e2940	1
e2941	1
e2944	1
e2945	1
e2949	2
e2956	13
e2957	12
e2959	14
e2960	14
e2961	14
e2962	14
e2965	13
e2966	14
e2984	15
e2990	15
e2991	13
e2992	12
e2993	13
e2994	14
e2999	9
e3001	9
e3002	9
e3003	13
e3004	7
e3005	9
e3006	8
e3007	8
