e14	(10 27)
e15	(15 32)
e16	(15 32)
e17	(15 32)
e18	(15 32)
e19	(14 31)
e20	(14 31)
e21	(15 32)
e22	(15 32)
e23	(15 32)
e24	(14 31)
e25	(14 31)
e38	(12 29)
e49	(16 33)
e50	(16 33)
e51	(16 33)
e52	(16 33)
e55	(14 31)
e59	(14 31)
e60	(14 31)
e63	(15 32)
e64	(15 32)
e65	(15 32)
e66	(15 32)
e67	(15 32)
e111	(9 26)
e113	(11 28)
e114	(12 29)
e115	(10 27)
e116	(13 30)
e117	(12 29)
e118	(14 31)
e138	(9 26)
e152	(11 28)
e160	(7 24)
e162	(7 24)
e164	(8 25)
e167	(12 29)
e169	(7 24)
e171	(8 25)
e172	(8 25)
e174	(6 23)
e176	(7 24)
e178	(11 28)
e179	(11 28)
e180	(11 28)
e182	(10 27)
e183	(9 26)
e184	(11 28)
e185	(11 28)
e186	(11 28)
e187	(11 28)
e188	(11 28)
e189	(11 28)
e208	(9 26)
e217	(9 26)
e218	(9 26)
e219	(9 26)
e220	(9 26)
e222	(9 26)
e223	(9 26)
e224	(9 26)
e239	(11 28)
e240	(11 28)
e273	(10 27)
e274	(12 29)
e277	(10 27)
e279	(11 28)
e280	(9 26)
e281	(9 26)
e282	(9 26)
e283	(9 26)
e293	(11 28)
e294	(14 31)
e295	(11 28)
e296	(11 28)
e297	(8 25)
e302	(9 26)
e303	(9 26)
e305	(9 26)
e306	(9 26)
e308	(10 27)
e309	(10 27)
e312	(10 27)
e313	(10 27)
e316	(7 24)
e317	(7 24)
e324	(9 26)
e325	(9 26)
e326	(10 27)
e466	(12 29)
e492	(16 33)
e508	(14 31)
e510	(14 31)
e511	(14 31)
e513	(14 31)
e564	(10 27)
e566	(11 28)
e573	(14 31)
e622	(12 29)
e626	(10 27)
e627	(10 27)
e628	(10 27)
e630	(9 26)
e631	(10 27)
e635	(11 28)
e644	(10 27)
e645	(11 28)
e675	(16 33)
e676	(16 33)
e679	(10 27)
e681	(15 32)
e682	(14 31)
e683	(14 31)
e684	(15 32)
e685	(14 31)
e686	(16 33)
e687	(15 32)
e695	(14 31)
e696	(14 31)
e697	(13 30)
e698	(15 32)
e702	(16 33)
e703	(16 33)
e704	(16 33)
e706	(16 33)
e730	(13 30)
e731	(10 27)
e732	(13 30)
e733	(13 30)
e734	(13 30)
e735	(14 31)
e737	(15 32)
e738	(15 32)
e739	(15 32)
e740	(14 31)
e741	(13 30)
e742	(16 33)
e743	(13 30)
e745	(14 31)
e746	(15 32)
e747	(15 32)
e748	(6 23)
e749	(3 20)
e750	(9 26)
e751	(15 32)
e752	(14 31)
e754	(10 27)
e755	(14 31)
e756	(14 31)
e757	(14 31)
e761	(12 29)
e762	(12 29)
e764	(8 25)
e766	(11 28)
e767	(15 32)
e770	(15 32)
e779	(12 29)
e780	(12 29)
e781	(12 29)
e782	(11 28)
e783	(11 28)
e784	(11 28)
e786	(12 29)
e816	(14 31)
e818	(14 31)
e827	(16 33)
e828	(16 33)
e829	(16 33)
e832	(16 33)
e834	(13 30)
e837	(14 31)
e838	(16 33)
e839	(16 33)
e858	(14 31)
e859	(11 28)
e864	(13 30)
e865	(13 30)
e866	(12 29)
e867	(10 27)
e870	(13 30)
e871	(14 31)
e875	(14 31)
e889	(13 30)
e890	(13 30)
e891	(13 30)
e892	(15 32)
e893	(16 33)
e894	(16 33)
e901	(14 31)
e902	(14 31)
e904	(13 30)
e907	(13 30)
e908	(13 30)
e912	(14 31)
e913	(15 32)
e915	(15 32)
e916	(15 32)
e931	(9 26)
e932	(10 27)
e942	(10 27)
e943	(10 27)
e944	(9 26)
e945	(11 28)
e946	(11 28)
e949	(11 28)
e950	(8 25)
e951	(9 26)
e952	(9 26)
e954	(13 30)
e955	(11 28)
e958	(11 28)
e959	(12 29)
e960	(12 29)
e961	(11 28)
e963	(12 29)
e965	(12 29)
e966	(12 29)
e971	(12 29)
e972	(12 29)
e973	(12 29)
e974	(13 30)
e975	(12 29)
e976	(10 27)
e991	(15 32)
e992	(15 32)
e993	(16 33)
e994	(15 32)
e996	(16 33)
e997	(15 32)
e999	(15 32)
e1001	(15 32)
e1011	(11 28)
e1012	(15 32)
e1013	(9 26)
e1014	(11 28)
e1018	(15 32)
e1019	(16 33)
e1020	(15 32)
e1038	(12 29)
e1039	(14 31)
e1040	(12 29)
e1041	(13 30)
e1063	(16 33)
e1064	(16 33)
e1065	(16 33)
e1067	(13 30)
e1068	(12 29)
e1075	(15 32)
e1076	(14 31)
e1077	(14 31)
e1088	(16 33)
e1089	(16 33)
e1091	(16 33)
e1092	(16 33)
e1094	(14 31)
e1101	(16 33)
e1102	(15 32)
e1103	(16 33)
e1105	(16 33)
e1106	(16 33)
e1107	(16 33)
e1109	(15 32)
e1110	(16 33)
e1111	(16 33)
e1112	(14 31)
e1113	(15 32)
e1114	(14 31)
e1125	(14 31)
e1126	(13 30)
e1292	(16 33)
e1294	(15 32)
e1303	(12 29)
e1306	(12 29)
e1307	(12 29)
e1309	(12 29)
e1310	(12 29)
e1312	(12 29)
e1313	(12 29)
e1314	(12 29)
e1323	(12 29)
e1345	(9 26)
e1365	(11 28)
e1368	(11 28)
e1369	(5 22)
e1373	(8 25)
e1376	(13 30)
e1431	(12 29)
e1433	(12 29)
e1436	(16 33)
e1438	(13 30)
e1441	(14 31)
e1443	(16 33)
e1449	(14 31)
e1459	(12 29)
e1460	(13 30)
e1461	(12 29)
e1462	(12 29)
e1464	(13 30)
e1465	(14 31)
e1466	(12 29)
e1468	(13 30)
e1469	(12 29)
e1470	(13 30)
e1471	(13 30)
e1477	(13 30)
e1495	(9 26)
e1496	(9 26)
e1497	(9 26)
e1498	(9 26)
e1501	(8 25)
e1502	(7 24)
e1504	(9 26)
e1506	(10 27)
e1507	(12 29)
e1526	(12 29)
e1527	(11 28)
e1528	(12 29)
e1532	(11 28)
e1533	(11 28)
e1535	(8 25)
e1536	(9 26)
e1539	(14 31)
e1540	(9 26)
e1542	(9 26)
e1544	(9 26)
e1552	(6 23)
e1557	(9 26)
e1562	(11 28)
e1575	(13 30)
e1578	(12 29)
e1579	(13 30)
e1580	(12 29)
e1588	(11 28)
e1593	(10 27)
e1594	(10 27)
e1600	(11 28)
e1602	(11 28)
e1605	(10 27)
e1606	(9 26)
e1607	(10 27)
e1610	(9 26)
e1611	(10 27)
e1614	(10 27)
e1635	(11 28)
e1644	(12 29)
e1645	(11 28)
e1646	(11 28)
e1654	(6 23)
e1658	(9 26)
e1661	(10 27)
e1662	(10 27)
e1663	(9 26)
e1664	(10 27)
e1665	(10 27)
e1666	(10 27)
e1667	(10 27)
e1670	(10 27)
e1672	(11 28)
e1676	(12 29)
e1677	(10 27)
e1678	(10 27)
e1679	(10 27)
e1680	(8 25)
e1681	(10 27)
