e106	(7 24)
e107	(13 30)
e108	(13 30)
e258	(10 27)
e263	(7 24)
e266	(7 24)
e269	(8 25)
e271	(10 27)
e273	(8 25)
e282	(5 22)
e283	(5 22)
e284	(5 22)
e285	(5 22)
e304	(13 30)
e305	(10 27)
e343	(6 23)
e447	(16 33)
e453	(9 26)
e454	(9 26)
e455	(9 26)
e465	(12 29)
e470	(11 28)
e471	(10 27)
e479	(10 27)
e480	(10 27)
e481	(11 28)
e496	(8 25)
e497	(8 25)
e502	(8 25)
e508	(11 28)
e514	(9 26)
e515	(13 30)
e528	(10 27)
e529	(11 28)
e547	(10 27)
e553	(11 28)
e554	(10 27)
e555	(11 28)
e556	(8 25)
e558	(10 27)
e559	(10 27)
e561	(8 25)
e562	(8 25)
e564	(7 24)
e565	(6 23)
e566	(7 24)
e567	(6 23)
e568	(6 23)
e569	(6 23)
e570	(6 23)
e572	(6 23)
e574	(7 24)
e575	(7 24)
e576	(7 24)
e577	(7 24)
e578	(7 24)
e579	(7 24)
e580	(7 24)
e581	(6 23)
e582	(8 25)
e583	(7 24)
e597	(11 28)
e598	(11 28)
e604	(8 25)
e605	(8 25)
e616	(10 27)
e617	(11 28)
e618	(10 27)
e619	(8 25)
e620	(8 25)
e622	(9 26)
e623	(9 26)
e626	(8 25)
e628	(8 25)
e629	(8 25)
e631	(8 25)
e634	(7 24)
e636	(8 25)
e638	(8 25)
e639	(8 25)
e640	(8 25)
e641	(6 23)
e642	(7 24)
e643	(7 24)
e644	(7 24)
e645	(6 23)
e646	(7 24)
e647	(8 25)
e648	(8 25)
e671	(8 25)
e675	(8 25)
e676	(5 22)
e677	(7 24)
e678	(5 22)
e679	(7 24)
e682	(9 26)
e683	(10 27)
e687	(8 25)
e690	(10 27)
e691	(13 30)
e692	(12 29)
e693	(13 30)
e694	(12 29)
e699	(5 22)
e700	(6 23)
e702	(1 18)
e725	(7 24)
e727	(7 24)
e735	(10 27)
e741	(10 27)
e769	(10 27)
e770	(6 23)
e771	(7 24)
e772	(11 28)
e773	(11 28)
e774	(12 29)
e775	(12 29)
e776	(13 30)
e777	(13 30)
e778	(12 29)
e782	(11 28)
e783	(11 28)
e790	(12 29)
e794	(11 28)
e795	(11 28)
e796	(11 28)
e797	(7 24)
e801	(13 30)
e802	(13 30)
e803	(13 30)
e804	(12 29)
e806	(11 28)
e808	(11 28)
e809	(11 28)
e815	(11 28)
e816	(11 28)
e826	(11 28)
e827	(13 30)
e828	(14 31)
e841	(7 24)
e842	(6 23)
e845	(7 24)
e846	(7 24)
e847	(7 24)
e852	(4 21)
e854	(5 22)
e863	(7 24)
e864	(9 26)
e865	(7 24)
e867	(5 22)
e868	(7 24)
e869	(7 24)
e967	(9 26)
e968	(9 26)
e970	(8 25)
e972	(9 26)
e975	(7 24)
e977	(7 24)
e978	(8 25)
e980	(7 24)
e981	(7 24)
e982	(7 24)
e1078	(14 31)
e1079	(14 31)
e1082	(15 32)
e1093	(8 25)
e1134	(16 33)
e1136	(16 33)
e1137	(16 33)
e1143	(13 30)
e1144	(11 28)
e1145	(10 27)
e1146	(10 27)
e1147	(11 28)
e1148	(9 26)
e1161	(15 32)
e1164	(13 30)
e1165	(14 31)
e1167	(15 32)
e1175	(12 29)
e1176	(12 29)
e1185	(15 32)
e1186	(15 32)
e1191	(14 31)
