e6	(1 18)
e7	(5 22)
e8	(3 20)
e9	(5 22)
e10	(4 21)
e11	(4 21)
e12	(4 21)
e13	(4 21)
e14	(5 22)
e15	(3 20)
e16	(3 20)
e17	(3 20)
e18	(4 21)
e20	(4 21)
e21	(3 20)
e22	(3 20)
e23	(1 18)
e24	(2 19)
e26	(3 20)
e27	(3 20)
e28	(2 19)
e29	(1 18)
e30	(2 19)
e31	(2 19)
e32	(2 19)
e33	(3 20)
e34	(3 20)
e35	(1 18)
e38	(4 21)
e40	(5 22)
e42	(15 32)
e43	(16 33)
e46	(9 26)
e47	(9 26)
e48	(12 29)
e49	(2 19)
e52	(6 23)
e53	(6 23)
e56	(4 21)
e57	(5 22)
e58	(5 22)
e59	(5 22)
e60	(5 22)
e62	(5 22)
e64	(5 22)
e65	(5 22)
e67	(5 22)
e68	(6 23)
e69	(8 25)
e70	(3 20)
e71	(3 20)
e72	(2 19)
e75	(9 26)
e76	(9 26)
e77	(5 22)
e78	(1 18)
e79	(2 19)
e80	(1 18)
e81	(6 23)
e82	(4 21)
e83	(4 21)
e84	(5 22)
e85	(7 24)
e86	(2 19)
e87	(4 21)
e88	(2 19)
e89	(6 23)
e90	(5 22)
e91	(5 22)
e92	(2 19)
e93	(6 23)
e94	(6 23)
e95	(2 19)
e98	(1 18)
e101	(6 23)
e103	(6 23)
e104	(4 21)
e105	(4 21)
e106	(4 21)
e107	(4 21)
e108	(3 20)
e109	(5 22)
e110	(5 22)
e112	(5 22)
e113	(5 22)
e114	(5 22)
e115	(5 22)
e116	(6 23)
e117	(6 23)
e119	(6 23)
e120	(6 23)
e121	(6 23)
e122	(6 23)
e124	(3 20)
e127	(7 24)
e131	(4 21)
e132	(6 23)
e133	(7 24)
e134	(4 21)
e135	(4 21)
e136	(4 21)
e137	(4 21)
e138	(3 20)
e139	(8 25)
e142	(5 22)
e143	(5 22)
e144	(4 21)
e145	(6 23)
e146	(6 23)
e148	(6 23)
e151	(4 21)
e152	(5 22)
e153	(6 23)
e154	(6 23)
e155	(5 22)
e156	(5 22)
e157	(5 22)
e158	(5 22)
e159	(5 22)
e160	(5 22)
e161	(5 22)
e162	(6 23)
e163	(6 23)
e164	(6 23)
e165	(6 23)
e166	(7 24)
e167	(6 23)
e168	(7 24)
e169	(7 24)
e170	(7 24)
e171	(7 24)
e172	(6 23)
e173	(6 23)
e174	(6 23)
e175	(5 22)
e176	(5 22)
e177	(6 23)
e178	(11 28)
e179	(11 28)
e180	(13 30)
e181	(5 22)
e182	(5 22)
e183	(5 22)
e188	(4 21)
e190	(4 21)
e191	(4 21)
e192	(4 21)
e193	(4 21)
e194	(4 21)
e195	(4 21)
e196	(4 21)
e197	(4 21)
e198	(4 21)
e201	(5 22)
e202	(5 22)
e203	(5 22)
e204	(5 22)
e205	(2 19)
e207	(5 22)
e208	(6 23)
e209	(4 21)
e211	(1 18)
e212	(1 18)
e214	(3 20)
e216	(11 28)
e218	(2 19)
e219	(1 18)
e220	(1 18)
e223	(2 19)
e225	(2 19)
e226	(2 19)
e227	(1 18)
e229	(8 25)
e230	(2 19)
e231	(3 20)
e232	(2 19)
e233	(4 21)
e236	(3 20)
e248	(5 22)
e249	(6 23)
e250	(7 24)
e255	(3 20)
e256	(1 18)
e257	(1 18)
e258	(1 18)
e259	(1 18)
e260	(5 22)
e261	(4 21)
e263	(10 27)
e264	(16 33)
e265	(12 29)
e266	(11 28)
e267	(11 28)
e268	(13 30)
e269	(14 31)
e272	(11 28)
e273	(10 27)
e274	(11 28)
e275	(11 28)
e276	(8 25)
e278	(10 27)
e279	(10 27)
e287	(2 19)
e288	(3 20)
e289	(4 21)
e290	(5 22)
e292	(4 21)
e293	(4 21)
e295	(3 20)
e296	(4 21)
e297	(4 21)
e299	(9 26)
e300	(6 23)
e302	(5 22)
e303	(5 22)
e304	(5 22)
e309	(2 19)
e310	(2 19)
e311	(3 20)
e312	(3 20)
e314	(16 33)
e316	(1 18)
e317	(1 18)
e318	(2 19)
e319	(10 27)
e321	(3 20)
e322	(6 23)
e324	(7 24)
e328	(4 21)
e329	(2 19)
e330	(3 20)
e332	(6 23)
e334	(11 28)
e337	(3 20)
e338	(3 20)
e339	(4 21)
e340	(4 21)
e342	(4 21)
e344	(4 21)
e345	(4 21)
