e3	(12 29)
e5	(16 33)
e6	(16 33)
e7	(16 33)
e9	(14 31)
e10	(14 31)
e18	(16 33)
e19	(15 32)
e21	(16 33)
e22	(16 33)
e23	(16 33)
e24	(16 33)
e27	(4 21)
e29	(2 19)
e30	(3 20)
e31	(3 20)
e33	(5 22)
e35	(15 32)
e36	(15 32)
e37	(14 31)
e38	(14 31)
e40	(11 28)
e41	(13 30)
e44	(9 26)
e46	(10 27)
e47	(10 27)
e48	(11 28)
e49	(11 28)
e50	(10 27)
e51	(10 27)
e56	(7 24)
e57	(8 25)
e58	(7 24)
e60	(2 19)
e65	(13 30)
e66	(11 28)
e67	(13 30)
e69	(10 27)
e74	(14 31)
e76	(14 31)
e77	(13 30)
e78	(14 31)
e79	(15 32)
e81	(11 28)
e82	(11 28)
e83	(10 27)
e84	(10 27)
e85	(10 27)
e86	(10 27)
e87	(10 27)
e89	(10 27)
e90	(10 27)
e91	(10 27)
e92	(10 27)
e93	(10 27)
e94	(10 27)
e95	(12 29)
e96	(10 27)
e97	(10 27)
e98	(10 27)
e100	(10 27)
e101	(13 30)
e103	(2 19)
e104	(8 25)
e105	(7 24)
e106	(7 24)
e107	(5 22)
e108	(14 31)
e109	(8 25)
e110	(8 25)
e111	(9 26)
e113	(5 22)
e114	(4 21)
e116	(13 30)
e117	(15 32)
e118	(12 29)
e119	(16 33)
e123	(14 31)
e124	(15 32)
e125	(16 33)
e127	(14 31)
e128	(12 29)
e129	(16 33)
e130	(16 33)
e131	(16 33)
e135	(16 33)
e139	(16 33)
e140	(15 32)
e141	(14 31)
e142	(11 28)
e143	(13 30)
e144	(12 29)
e145	(14 31)
e147	(14 31)
e148	(13 30)
e149	(12 29)
e150	(12 29)
e151	(12 29)
e153	(10 27)
e154	(13 30)
e155	(14 31)
e156	(15 32)
e157	(15 32)
e158	(16 33)
e159	(15 32)
e161	(16 33)
e162	(15 32)
e163	(12 29)
e164	(11 28)
e166	(11 28)
e168	(13 30)
e169	(13 30)
e170	(12 29)
e171	(12 29)
e172	(12 29)
e173	(12 29)
e174	(12 29)
e176	(12 29)
e179	(13 30)
e180	(13 30)
e181	(15 32)
e182	(14 31)
e183	(14 31)
e184	(14 31)
e190	(14 31)
e191	(14 31)
e193	(13 30)
e194	(13 30)
e195	(14 31)
e196	(14 31)
e197	(15 32)
e198	(15 32)
e199	(15 32)
e200	(15 32)
e201	(15 32)
e202	(14 31)
e203	(14 31)
e204	(15 32)
e205	(15 32)
e206	(14 31)
e207	(14 31)
e208	(16 33)
e209	(15 32)
e210	(15 32)
e211	(15 32)
e212	(16 33)
e213	(16 33)
e214	(13 30)
e215	(15 32)
e216	(15 32)
e217	(15 32)
e218	(15 32)
e219	(14 31)
e220	(16 33)
e221	(15 32)
e222	(15 32)
e223	(16 33)
e224	(16 33)
e225	(15 32)
e227	(15 32)
e229	(14 31)
e230	(14 31)
e232	(13 30)
e233	(13 30)
e234	(13 30)
e235	(12 29)
e236	(13 30)
e238	(13 30)
e239	(15 32)
e241	(15 32)
e242	(15 32)
e243	(15 32)
e244	(13 30)
e245	(12 29)
e246	(9 26)
e247	(12 29)
e248	(12 29)
e249	(15 32)
e250	(16 33)
e251	(14 31)
e252	(14 31)
e253	(7 24)
e254	(11 28)
e257	(12 29)
e258	(11 28)
e259	(11 28)
e260	(11 28)
e261	(12 29)
e262	(12 29)
e263	(11 28)
e264	(11 28)
e265	(11 28)
e266	(12 29)
e267	(12 29)
e268	(11 28)
e270	(11 28)
e271	(10 27)
e272	(12 29)
e273	(14 31)
e275	(14 31)
e276	(14 31)
e277	(14 31)
e278	(14 31)
e279	(14 31)
e280	(13 30)
e281	(13 30)
e283	(13 30)
e286	(11 28)
e288	(11 28)
e289	(11 28)
e290	(11 28)
e292	(12 29)
e293	(12 29)
e296	(13 30)
e297	(14 31)
e300	(13 30)
e301	(12 29)
e304	(14 31)
e305	(13 30)
e306	(14 31)
e307	(12 29)
e309	(12 29)
e312	(13 30)
e313	(13 30)
e317	(12 29)
e318	(12 29)
e320	(12 29)
e321	(12 29)
e322	(14 31)
e323	(12 29)
e324	(11 28)
e325	(16 33)
e326	(16 33)
e327	(16 33)
e328	(16 33)
e330	(16 33)
e331	(16 33)
e332	(13 30)
e333	(15 32)
e334	(16 33)
e336	(10 27)
e337	(9 26)
e338	(11 28)
e339	(12 29)
e340	(13 30)
e341	(12 29)
e342	(14 31)
e343	(14 31)
e344	(14 31)
e345	(15 32)
e348	(14 31)
e350	(14 31)
e351	(14 31)
e352	(14 31)
e353	(14 31)
e354	(14 31)
e355	(14 31)
e356	(14 31)
e357	(14 31)
e358	(14 31)
e361	(13 30)
