e3	10
e5	10
e6	10
e7	11
e8	11
e9	10
e10	10
e12	10
e13	10
e15	8
e16	9
e17	9
e18	9
e20	7
e22	7
e23	7
e24	7
e32	4
e33	3
e34	12
e36	7
e37	8
e38	8
e39	11
e40	11
e41	10
e43	12
e44	12
e45	12
e50	12
e51	11
e52	11
e54	13
e55	13
e56	13
e57	13
e58	13
e59	14
e60	10
e61	10
e66	13
e67	13
e69	15
e70	6
e71	14
e72	10
e73	14
e74	13
e75	16
e76	14
e78	12
e80	8
e82	5
e83	9
e84	10
e85	9
e86	11
e89	10
e90	10
e91	11
e93	9
e94	9
e96	6
e97	7
e98	8
e99	7
e100	7
e101	7
e107	7
e108	7
e109	5
e110	7
e111	7
e112	14
e113	12
e114	14
e115	15
e116	13
e118	10
e119	12
e125	13
e127	11
e128	10
e129	6
e130	13
e131	16
e133	14
e135	9
e136	16
e137	14
e138	15
e139	16
e140	13
e141	11
e142	13
e144	14
e145	16
e147	13
e148	13
e150	9
e151	10
e153	16
e154	15
e155	16
e156	12
e157	13
e158	16
e159	13
e160	16
e161	15
e162	12
e163	13
e166	12
e167	11
e168	10
e171	2
e174	3
e175	2
e176	5
e180	7
e181	7
e183	10
e184	9
e186	16
e189	6
e191	10
e192	9
e194	10
e195	10
e196	12
e197	11
e198	11
e199	9
e201	9
e202	8
e203	5
e204	9
e205	9
e206	9
e207	9
e208	9
e209	9
e210	6
e212	9
e213	11
e214	2
e216	2
e217	2
e218	3
e219	3
e221	3
e222	2
e223	2
e224	4
e225	7
e232	11
e233	7
e234	10
e235	11
e236	10
e237	14
e238	4
e239	4
e240	5
e241	5
e244	3
e245	2
e246	10
e248	9
e249	8
e250	7
e251	5
e252	14
e253	7
e254	2
e255	5
e257	9
e258	8
e261	13
e264	6
e265	8
e266	11
e267	10
e268	10
e269	14
e272	7
e273	7
e274	7
e275	6
e276	6
e277	6
e278	5
e279	7
e280	7
e282	8
e283	7
e284	7
e285	7
e286	7
e287	6
e288	6
e289	6
e296	6
e297	7
e300	16
e301	16
e303	15
e305	13
e306	16
e307	16
e309	14
e310	12
e311	13
e312	14
e313	16
e317	9
e321	9
e323	9
e324	10
e325	9
e326	9
e330	8
e331	8
e332	8
e335	9
e336	9
e337	9
e338	9
e339	9
e340	9
e341	11
e342	11
e343	12
e345	13
e346	13
e347	11
e348	10
e350	10
e353	11
e367	15
e368	16
e370	16
e373	2
e376	10
e378	14
e386	10
e390	8
e391	9
e392	10
e393	9
e394	9
e396	9
e397	9
e401	8
e402	8
e403	7
e405	8
e406	9
e407	10
e408	10
e409	10
e410	9
e411	9
e414	15
e416	13
e418	8
e419	7
e420	6
e421	9
e425	8
e426	7
e427	7
e428	6
e429	6
e430	6
e431	6
e435	5
e438	5
e440	5
e441	5
e442	5
e443	6
e444	5
e445	5
e446	5
e448	5
e449	3
e450	4
e452	6
e453	5
e454	5
e455	5
e456	5
e457	5
e458	5
e459	5
e460	4
e461	5
e462	6
e463	6
e464	5
e465	5
e467	6
e468	5
e470	6
e472	8
e473	8
e474	9
e475	9
e476	8
e477	8
e478	11
e479	10
e481	10
e482	11
e483	7
e484	9
e485	11
e486	8
e488	9
e489	7
e490	6
e491	6
e492	8
e495	8
e496	3
e497	6
e498	6
e501	13
e502	14
e503	13
e504	13
e507	13
e508	15
e509	14
e511	13
e512	13
e513	13
e514	15
e515	13
e516	13
e517	11
e518	11
e519	12
e521	9
e522	4
e523	5
e524	9
e525	8
e526	10
e527	10
e528	15
e529	14
e530	14
e532	9
e533	6
e534	9
e537	15
e538	15
e539	15
e540	16
e541	14
e542	13
e543	13
e544	10
e545	10
e546	12
e550	7
e551	9
e553	8
e554	8
e555	8
e556	8
e557	8
e560	10
e561	12
e562	5
e565	14
e566	13
e567	13
e568	12
e569	11
e570	12
e571	10
e572	10
e573	10
e574	10
e579	8
e580	9
e581	10
e582	11
e583	14
e585	13
e586	14
e587	9
e588	12
e589	8
e591	9
e592	8
e595	4
e596	3
e597	2
e599	14
e600	13
e603	3
e604	7
e605	3
e608	1
e609	1
e612	7
e613	3
e617	3
e618	4
e619	3
e620	5
e621	3
e622	3
e623	3
e624	4
e625	4
e626	3
e627	4
e628	4
e630	3
e631	3
e632	3
e633	4
e634	4
e636	4
e637	4
e638	5
e639	5
e640	5
e641	5
e642	5
e643	5
e644	5
e646	5
e648	4
e649	4
e650	4
e651	6
e652	4
e653	3
e654	3
e655	4
e656	3
e657	3
e658	2
e659	3
e660	6
e661	7
e662	2
e663	2
e665	3
e666	3
e668	4
e669	5
e670	5
e671	4
e672	4
e674	4
e675	4
e676	4
e679	4
e680	3
e681	3
e682	3
e683	4
e684	4
e685	4
e688	5
e690	4
e691	7
e692	2
e694	4
e695	4
e696	4
e697	4
e698	4
e699	4
e701	3
e703	3
e704	2
e705	3
e706	3
e707	9
e708	6
e709	3
e711	5
e712	4
e713	3
e714	5
e715	4
e716	6
e717	6
e719	6
e720	5
e722	4
e723	6
e724	4
e725	4
e726	3
e727	3
e728	4
e729	4
e731	3
e732	4
e734	4
e736	7
e737	4
e743	2
e744	1
e747	4
e748	4
e749	1
e750	2
