e5	(16 33)
e6	(16 33)
e7	(16 33)
e8	(16 33)
e9	(15 32)
e10	(15 32)
e11	(15 32)
e12	(15 32)
e13	(16 33)
e14	(16 33)
e15	(16 33)
e16	(16 33)
e17	(16 33)
e18	(14 31)
e19	(16 33)
e20	(16 33)
e21	(16 33)
e22	(16 33)
e23	(16 33)
e24	(16 33)
e25	(16 33)
e26	(16 33)
e27	(13 30)
e28	(13 30)
e29	(13 30)
e32	(11 28)
e33	(11 28)
e34	(10 27)
e36	(5 22)
e37	(6 23)
e38	(6 23)
e39	(7 24)
e40	(4 21)
e41	(7 24)
e43	(8 25)
e44	(12 29)
e45	(15 32)
e46	(1 18)
e49	(14 31)
e50	(14 31)
e51	(14 31)
e52	(15 32)
e53	(15 32)
e54	(14 31)
e55	(14 31)
e58	(14 31)
e59	(14 31)
e61	(14 31)
e63	(15 32)
e64	(14 31)
e65	(14 31)
e67	(14 31)
e70	(12 29)
e71	(12 29)
e72	(12 29)
e75	(16 33)
e76	(14 31)
e77	(14 31)
e79	(11 28)
e80	(11 28)
e81	(13 30)
e83	(8 25)
e84	(8 25)
e85	(7 24)
e86	(8 25)
e87	(8 25)
e88	(5 22)
e89	(7 24)
e90	(7 24)
e91	(7 24)
e93	(8 25)
e94	(5 22)
e98	(13 30)
e101	(13 30)
e102	(13 30)
e103	(13 30)
e104	(13 30)
e106	(10 27)
e107	(13 30)
e108	(13 30)
e109	(13 30)
e110	(12 29)
e113	(13 30)
e114	(10 27)
e115	(11 28)
e121	(10 27)
e124	(5 22)
e125	(4 21)
e127	(9 26)
e128	(3 20)
e130	(4 21)
e131	(4 21)
e133	(4 21)
e136	(3 20)
e137	(5 22)
e139	(5 22)
e140	(5 22)
e141	(4 21)
e142	(5 22)
e143	(4 21)
e144	(9 26)
e145	(9 26)
e146	(10 27)
e147	(12 29)
e148	(1 18)
e149	(10 27)
e151	(15 32)
e152	(16 33)
e153	(14 31)
e154	(14 31)
e155	(15 32)
e156	(13 30)
e157	(9 26)
e158	(8 25)
e159	(9 26)
e160	(5 22)
e161	(10 27)
e162	(10 27)
e163	(11 28)
e164	(12 29)
e165	(10 27)
e166	(10 27)
e167	(10 27)
e168	(10 27)
e169	(10 27)
e170	(9 26)
e171	(10 27)
e172	(10 27)
e176	(9 26)
e177	(5 22)
e178	(2 19)
e180	(5 22)
e181	(3 20)
e182	(5 22)
e183	(6 23)
e184	(5 22)
e185	(4 21)
e187	(12 29)
e188	(14 31)
e192	(14 31)
e198	(14 31)
e200	(9 26)
e201	(10 27)
e202	(10 27)
e203	(10 27)
e204	(10 27)
e205	(10 27)
e206	(10 27)
e208	(10 27)
e209	(11 28)
e210	(11 28)
e211	(12 29)
e212	(12 29)
e213	(12 29)
e214	(13 30)
e215	(11 28)
e216	(10 27)
e217	(11 28)
e218	(9 26)
e219	(10 27)
e221	(11 28)
e222	(11 28)
e223	(11 28)
e224	(11 28)
e225	(8 25)
e226	(15 32)
e230	(10 27)
e231	(10 27)
e234	(9 26)
e235	(9 26)
e236	(8 25)
e237	(9 26)
e238	(9 26)
e239	(11 28)
e241	(8 25)
e242	(8 25)
e247	(10 27)
e248	(10 27)
e249	(7 24)
e251	(13 30)
e252	(14 31)
e253	(7 24)
e254	(6 23)
e255	(4 21)
e256	(5 22)
e258	(16 33)
e259	(15 32)
e260	(16 33)
e261	(16 33)
e268	(13 30)
e270	(16 33)
e271	(16 33)
e272	(8 25)
e273	(12 29)
e274	(11 28)
e275	(11 28)
e276	(11 28)
e279	(15 32)
e281	(15 32)
e282	(11 28)
e283	(10 27)
e284	(9 26)
e286	(15 32)
e287	(10 27)
e288	(12 29)
e289	(13 30)
e290	(16 33)
e292	(14 31)
e294	(11 28)
e296	(16 33)
e297	(16 33)
e298	(16 33)
e299	(16 33)
e300	(16 33)
e301	(16 33)
e305	(16 33)
e306	(14 31)
e307	(16 33)
e311	(4 21)
e312	(7 24)
e316	(16 33)
e322	(11 28)
e323	(11 28)
e324	(12 29)
e325	(11 28)
e326	(12 29)
e327	(7 24)
e328	(8 25)
e329	(8 25)
e331	(6 23)
e332	(11 28)
e333	(16 33)
e334	(15 32)
e335	(12 29)
e336	(10 27)
e337	(10 27)
e338	(10 27)
e339	(12 29)
e341	(16 33)
e344	(15 32)
e345	(12 29)
e349	(12 29)
e350	(14 31)
e351	(14 31)
e352	(15 32)
e353	(13 30)
e354	(16 33)
e355	(5 22)
e356	(6 23)
e358	(1 18)
e360	(3 20)
e361	(7 24)
e362	(2 19)
e364	(5 22)
e365	(5 22)
e366	(5 22)
e368	(5 22)
e369	(4 21)
e370	(3 20)
e371	(5 22)
e372	(3 20)
e374	(15 32)
e377	(11 28)
e378	(9 26)
e379	(10 27)
e380	(10 27)
e381	(9 26)
e382	(12 29)
e383	(12 29)
e386	(14 31)
e387	(14 31)
e388	(15 32)
e389	(15 32)
e390	(15 32)
e392	(14 31)
e393	(14 31)
e394	(14 31)
e395	(14 31)
e397	(16 33)
e398	(16 33)
e402	(15 32)
e403	(15 32)
e404	(14 31)
e405	(15 32)
e406	(15 32)
e408	(16 33)
e412	(15 32)
e413	(14 31)
e414	(10 27)
e415	(16 33)
e417	(12 29)
e418	(13 30)
e419	(12 29)
e421	(15 32)
e422	(9 26)
e423	(14 31)
e425	(10 27)
e429	(14 31)
e431	(15 32)
e432	(12 29)
e433	(16 33)
e435	(16 33)
e437	(10 27)
e438	(10 27)
e440	(15 32)
e441	(12 29)
e443	(7 24)
e444	(5 22)
e445	(6 23)
e446	(3 20)
e447	(3 20)
e448	(5 22)
e449	(4 21)
e451	(12 29)
e454	(4 21)
e455	(4 21)
e457	(9 26)
e458	(15 32)
e460	(8 25)
e462	(11 28)
e463	(10 27)
e464	(9 26)
e465	(8 25)
e467	(10 27)
e468	(6 23)
e470	(7 24)
e471	(9 26)
