e10	(15 32)
e11	(16 33)
e12	(14 31)
e16	(12 29)
e20	(13 30)
e21	(16 33)
e22	(11 28)
e23	(9 26)
e25	(15 32)
e26	(14 31)
e27	(14 31)
e28	(16 33)
e29	(16 33)
e30	(14 31)
e31	(16 33)
e32	(10 27)
e34	(14 31)
e35	(11 28)
e36	(12 29)
e37	(11 28)
e38	(12 29)
e40	(14 31)
e43	(12 29)
e44	(15 32)
e45	(15 32)
e53	(3 20)
e55	(3 20)
e56	(3 20)
e57	(4 21)
e58	(4 21)
e59	(5 22)
e60	(4 21)
e64	(9 26)
e65	(9 26)
e66	(10 27)
e67	(4 21)
e69	(3 20)
e70	(4 21)
e72	(10 27)
e73	(9 26)
e74	(10 27)
e75	(9 26)
e76	(9 26)
e77	(7 24)
e78	(11 28)
e79	(8 25)
e80	(6 23)
e81	(1 18)
e83	(14 31)
e85	(10 27)
e86	(7 24)
e87	(10 27)
e88	(13 30)
e89	(3 20)
e90	(7 24)
e95	(11 28)
e96	(5 22)
e97	(6 23)
e98	(5 22)
e99	(11 28)
e100	(10 27)
e101	(9 26)
e102	(10 27)
e104	(13 30)
e105	(13 30)
e106	(15 32)
e109	(6 23)
e110	(6 23)
e111	(5 22)
e113	(8 25)
e115	(8 25)
e116	(7 24)
e122	(9 26)
e125	(3 20)
e126	(10 27)
e127	(10 27)
e128	(3 20)
e130	(7 24)
e131	(7 24)
e132	(7 24)
e133	(8 25)
e134	(8 25)
e135	(7 24)
e136	(5 22)
e137	(1 18)
e138	(3 20)
e140	(12 29)
e141	(12 29)
e142	(12 29)
e143	(11 28)
e145	(10 27)
e146	(10 27)
e147	(12 29)
e148	(11 28)
e149	(16 33)
e150	(15 32)
e151	(14 31)
e152	(13 30)
e154	(8 25)
e155	(8 25)
e158	(13 30)
e160	(10 27)
e161	(13 30)
e162	(13 30)
e163	(11 28)
e164	(8 25)
e167	(8 25)
e168	(8 25)
e169	(8 25)
e170	(9 26)
e171	(8 25)
e172	(8 25)
e173	(8 25)
e175	(10 27)
e176	(10 27)
e179	(8 25)
e180	(9 26)
e181	(7 24)
e182	(9 26)
e183	(9 26)
e185	(10 27)
e186	(13 30)
e187	(8 25)
e188	(8 25)
e189	(8 25)
e190	(8 25)
e191	(9 26)
e192	(9 26)
e194	(3 20)
e196	(4 21)
e198	(4 21)
e199	(4 21)
e200	(4 21)
e201	(2 19)
e203	(2 19)
e207	(2 19)
e209	(9 26)
e210	(9 26)
e211	(8 25)
e212	(8 25)
e218	(10 27)
e220	(7 24)
e223	(6 23)
e224	(6 23)
e225	(6 23)
e226	(6 23)
e227	(8 25)
e228	(7 24)
e232	(3 20)
e233	(1 18)
e234	(2 19)
e235	(2 19)
e236	(2 19)
e237	(2 19)
e240	(1 18)
e242	(1 18)
e243	(1 18)
e244	(3 20)
e245	(3 20)
e246	(4 21)
e247	(6 23)
e248	(5 22)
e258	(11 28)
e259	(11 28)
e260	(10 27)
e261	(11 28)
e262	(12 29)
e263	(12 29)
e265	(8 25)
e266	(8 25)
e267	(8 25)
e268	(8 25)
e269	(8 25)
e270	(8 25)
e271	(8 25)
e274	(9 26)
e276	(9 26)
e277	(8 25)
e278	(9 26)
e279	(6 23)
e281	(6 23)
e282	(7 24)
e283	(6 23)
e284	(9 26)
e285	(8 25)
e286	(9 26)
e287	(7 24)
e288	(8 25)
e289	(11 28)
e290	(11 28)
e291	(12 29)
e292	(12 29)
e293	(11 28)
e294	(3 20)
e295	(4 21)
e296	(8 25)
e297	(8 25)
e298	(5 22)
e299	(8 25)
e300	(7 24)
e301	(4 21)
e302	(1 18)
e303	(3 20)
e305	(3 20)
e306	(3 20)
e307	(3 20)
e308	(2 19)
e309	(5 22)
e310	(4 21)
e314	(3 20)
e315	(3 20)
e319	(1 18)
e320	(1 18)
e321	(2 19)
e324	(1 18)
e325	(2 19)
e326	(2 19)
e327	(3 20)
e328	(2 19)
e330	(2 19)
e331	(2 19)
e332	(2 19)
e333	(2 19)
e334	(2 19)
e335	(2 19)
e336	(2 19)
e339	(2 19)
e343	(2 19)
e345	(4 21)
e346	(4 21)
e349	(3 20)
e350	(2 19)
e351	(5 22)
e352	(4 21)
e353	(7 24)
e354	(10 27)
e355	(5 22)
e356	(5 22)
e359	(10 27)
e360	(10 27)
e361	(9 26)
e362	(9 26)
e363	(12 29)
e365	(3 20)
e367	(14 31)
e368	(11 28)
e369	(15 32)
e370	(14 31)
e371	(9 26)
e375	(6 23)
e376	(6 23)
e380	(3 20)
e381	(4 21)
e382	(5 22)
e383	(4 21)
e384	(5 22)
e385	(6 23)
e389	(3 20)
e394	(6 23)
e395	(6 23)
e396	(7 24)
e397	(7 24)
e398	(6 23)
e399	(5 22)
e401	(11 28)
e402	(9 26)
e404	(5 22)
e405	(5 22)
e409	(4 21)
e411	(3 20)
e412	(6 23)
e413	(7 24)
e414	(5 22)
e415	(1 18)
e416	(1 18)
e418	(4 21)
e420	(3 20)
e421	(7 24)
e422	(6 23)
e423	(7 24)
e424	(7 24)
e425	(10 27)
e426	(9 26)
e427	(8 25)
e430	(8 25)
e433	(7 24)
e434	(7 24)
e435	(8 25)
e436	(8 25)
e437	(6 23)
e438	(8 25)
e441	(5 22)
e443	(7 24)
e444	(7 24)
e445	(7 24)
e448	(8 25)
e449	(7 24)
e450	(7 24)
e452	(7 24)
e453	(7 24)
e454	(7 24)
e455	(7 24)
e456	(7 24)
e457	(7 24)
e458	(7 24)
e459	(7 24)
e461	(7 24)
e463	(6 23)
e464	(6 23)
e465	(6 23)
e466	(6 23)
e467	(9 26)
e470	(6 23)
e471	(6 23)
e473	(6 23)
e474	(7 24)
e475	(7 24)
e476	(7 24)
e477	(7 24)
e478	(7 24)
e479	(7 24)
e480	(7 24)
e481	(6 23)
e482	(6 23)
e483	(6 23)
