e10	1
e11	2
e12	1
e13	2
e14	2
e15	1
e16	2
e17	2
e18	3
e19	2
e20	2
e24	2
e25	2
e27	2
e28	2
e29	3
e30	2
e31	2
e32	2
e33	2
e34	3
e35	1
e36	5
e37	1
e38	1
e39	3
e40	1
e41	1
e42	2
e43	2
e47	1
e48	1
e49	1
e50	1
e52	1
e53	1
e54	2
e55	1
e56	2
e57	2
e58	2
e59	2
e61	2
e62	2
e63	1
e64	1
e65	1
e67	1
e68	2
e69	2
e71	1
e72	1
e73	1
e74	2
e75	1
e76	1
e78	2
e79	2
e80	2
e81	2
e88	1
e93	3
e94	4
e95	3
e96	3
e97	3
e98	3
e99	4
e100	4
e101	5
e102	3
e105	1
e106	1
e111	2
e112	3
e113	3
e114	7
e115	8
e117	12
e120	5
e121	8
e122	8
e123	7
e124	3
e125	3
e126	3
e127	4
e128	3
e129	2
e130	3
e131	4
e132	4
e133	3
e136	4
e137	4
e138	4
e139	3
e140	4
e141	3
e142	3
e144	4
e145	4
e147	3
e148	1
e150	2
e151	2
e155	3
e156	3
e157	4
e158	3
e159	3
e160	3
e161	3
e162	3
e163	1
e164	1
e165	1
e166	4
e167	2
e168	2
e173	1
e174	1
e175	1
e176	1
e177	1
e178	1
e179	1
e180	1
e182	1
e183	1
e184	1
e185	1
e187	1
e190	1
e191	2
e192	2
e193	2
e194	4
e195	1
e196	1
e197	1
e198	2
e199	2
e200	2
e201	1
e202	4
e203	5
e204	1
e205	1
e206	1
e207	1
e208	1
e209	1
e210	1
e211	2
e212	1
e213	2
e214	2
e216	1
e217	1
e218	1
e219	1
e220	1
e221	1
e222	1
e223	1
e224	1
e225	1
e226	1
e227	2
e228	1
e229	3
e230	3
e231	1
e233	1
e234	3
e235	1
e236	1
e238	2
e239	3
e240	3
e241	7
e242	7
e245	2
e247	1
e248	1
e253	8
e255	9
e256	7
e259	8
e260	5
e261	10
e262	5
e264	2
e265	3
e266	7
e268	2
e269	7
e270	7
e271	7
e272	7
e273	7
e274	7
e275	7
e276	5
e279	6
e280	5
e281	5
e282	6
e283	6
e284	6
e285	4
e286	4
e287	4
e288	5
e289	5
e290	5
e291	2
e292	10
e293	10
e295	10
e296	12
e299	6
e300	6
e301	7
e302	6
e303	8
e304	8
e305	8
e306	8
e307	6
e310	6
e311	6
e312	7
e313	7
e314	7
e319	7
e320	5
e321	9
e322	8
e326	13
e327	13
e328	14
e329	14
e335	12
e336	11
e337	14
e338	14
e339	13
e340	10
e341	9
e342	9
e343	10
e344	11
e345	11
e346	12
e347	13
e348	11
e349	14
e350	12
e351	12
e352	11
e354	13
e355	13
e357	13
e358	13
e359	11
e360	15
e361	7
e363	16
e365	9
e366	10
e367	7
e368	6
e369	7
e370	9
e371	11
e372	8
e373	15
e374	11
e375	9
e376	15
e377	7
e378	7
e379	6
e380	5
e381	7
e382	7
e383	5
e385	11
e386	14
e387	16
e389	14
e390	14
e391	14
e392	13
e393	10
e394	14
e395	15
e396	15
e397	8
e398	14
e399	11
e400	16
e401	11
e402	16
e403	15
e404	16
e410	6
e411	9
e414	6
e415	5
e416	4
e417	9
e418	11
e419	8
e420	7
e421	8
e422	6
e423	9
e424	9
e425	8
e426	13
e429	3
e430	3
e431	3
e433	4
e434	4
e435	5
e436	5
e437	6
e438	4
e439	4
e440	4
e442	7
e443	7
e444	6
e445	7
e446	6
e447	7
e448	7
e449	7
e451	7
e452	7
e453	7
e454	7
e456	7
e457	7
e458	7
e459	5
e460	6
e461	7
e462	4
e463	8
e464	7
e465	7
e466	7
e467	7
e468	7
e469	6
e471	7
e472	6
e473	7
e474	7
e475	6
e477	6
e478	6
e479	6
e480	6
e481	5
e482	5
e483	5
e486	2
e487	5
e489	5
e490	4
e492	1
e493	3
e494	4
e495	1
e496	4
e497	4
e498	4
e499	4
e500	4
e507	16
e508	16
e509	16
e510	15
e513	14
e514	13
e520	15
e521	14
e523	15
e524	11
e525	13
e526	13
e528	16
e529	16
e531	13
e532	16
e533	16
e534	16
e535	4
e537	10
e538	8
e539	8
e540	8
e541	8
e542	7
e543	12
e544	16
e545	13
e546	13
e547	5
e548	4
e550	9
e560	9
e561	6
e562	2
e565	9
e566	9
e567	6
e568	14
e569	16
e570	16
e572	14
e573	11
e574	10
e580	8
e581	6
e582	5
e583	5
e584	5
e585	5
e586	5
e587	7
e589	6
e590	6
e591	6
e593	13
e594	13
e595	16
e596	16
e597	16
e598	16
e599	16
e600	16
e601	16
e602	16
e603	16
e604	15
e605	11
e606	14
e608	16
e610	13
e611	15
e613	6
e614	6
e615	6
e616	6
e617	6
e620	8
e622	8
e623	8
e624	8
e626	8
e627	8
e628	8
e629	8
e634	9
e635	7
e637	2
e638	2
e639	3
e640	1
e642	2
e643	2
e645	1
e646	1
e648	3
e649	6
e650	6
e651	9
e654	3
e657	9
e658	6
e659	7
e660	4
e661	8
e662	11
e669	15
e670	13
e672	14
e673	10
e674	11
e675	4
e676	6
e677	10
e681	13
